name,stars,numReviews,cuisine,priceRange,Url
Pho 21,4.5,18,"Asian, Vietnamese",Medium,
Folliero's Italian Food and Pizza,4.5,19,"Italian, Pizza",Cheap,
Maison Richard Restaurant and French Bakery,4,35,"French, European",Medium,
Restaurant of Mikado Hotel,4,31,"Sushi, Asian",Medium,
Shakey's Pizza Parlor,4,17,Pizza,Cheap,
Yai Restaurant,4,28,"Asian, Thai",Cheap,
Secret Restaurant,4,31,"American, Steakhouse",Cheap,
Sportsmen's Lodge,3.5,59,American,Medium,
Paris Baguette,4.5,11,Cafe,Cheap,
SushiStop,4.5,16,"Japanese, Sushi",Cheap,
CBS Seafood Restaurant,3.5,70,"Chinese, Seafood",Medium,
India Sweets & Spices,4.5,21,Indian,Cheap,
Blind Donkey,4,18,"Bar, Contemporary",Medium,
Roots Indian Bistro,5,5,Indian,Not Defined,
Compari's Pizza & Italian,4.5,22,"Italian, Pizza",Medium,
Kang Nam Restaurant,5,12,"Asian, Korean",Medium,
The Thai Thing,4.5,12,"Asian, Thai",Medium,
Alta,4,18,"American, African",Medium,
Creamy Spoon,4.5,9,French,Medium,
The Flavor Table,4.5,14,,Medium,
Big Boi,4.5,9,"Filipino, Asian",Medium,
Mofongos,4,40,"Caribbean, Latin",Cheap,
The Garage,5,13,"Bar, Pub",Cheap,
Kapoors Akbar,5,9,Indian,Not Defined,
Tomoya Sushi and Izakaya,4,34,"Japanese, Sushi",Medium,
Burgerim Halal Wilshire,5,8,American,Cheap,
Honeymee - Sawtelle,4,13,,Cheap,
Galbi King,4,22,"Barbecue, Asian",Cheap,
Noshi Sushi,4,28,"Japanese, Sushi",Medium,
Billingsley's Restaurant,3.5,47,"American, Steakhouse",Medium,
The Echo,4.5,13,,Not Defined,
Crossroads,4,38,American,Medium,
Jacks Classic Hamburgers,5,11,American,Cheap,
Gate of India,4.5,28,Indian,Medium,
Tomato Pie PIzza Joint,4,21,"Pizza, Italian",Cheap,
Sora,4,25,"Japanese, Sushi",Medium,
Double Zero,4.5,8,Italian,Cheap,
Vitello's Restaurant,3.5,104,Italian,Medium,
China Cafe,4,24,"Chinese, Asian",Cheap,
5 Line Tavern,4.5,12,"Bar, Pub",Medium,
Gio Cucina Napoletana,4,18,"Italian, Pizza",Medium,
For The Win- Los Angeles,4.5,6,,Not Defined,
Namsan Restaurant,5,9,"Asian, Korean",Medium,
Gelson's,4.5,16,,Medium,
Bluestone Lane Studio City Coffee Shop,4.5,12,"Cafe, Healthy",Medium,
Tocaya - Playa Vista,4,13,Mexican,Medium,
Pitfire Pizza Company,4,35,"Pizza, Italian",Medium,
Melrose Umbrella Co.,4.5,22,,Medium,
La Abeja,5,11,"Mexican, Deli",Cheap,
Shabu-Ya,4,19,Asian,Medium,
Tamara's Tamales,4.5,13,"Mexican, Latin",Cheap,
Pizzeria Vivoli & Italian Grill,4,52,Italian,Medium,
Moto Sushi,4.5,12,"Japanese, Sushi",Medium,
El Taurino,4,49,"Mexican, Spanish",Cheap,
El Picante,4.5,18,Mexican,Medium,
HMS Bounty,4,25,"Bar, American",Medium,
Happy Family 3,4,22,"Chinese, Asian",Medium,
The Culver Hotel,4,107,,Medium,
Cilantro Mexican Grill,4.5,13,"Mexican, Latin",Cheap,
Beech Street Cafe,4,27,"Italian, Pizza",Medium,
Los Cinco Puntos,4.5,13,"Mexican, Latin",Cheap,
Burgerim,4,17,"American, Fast Food",Medium,
The Bistro,3.5,40,,Medium,
New Moon,5,12,"Chinese, Asian",Medium,
Grandma Kims Family Diner,4,16,"Asian, Korean",Medium,
Waypoint Kitchen,4,30,"American, Bar",Medium,
Diablo,4,17,"Mexican, American",Medium,
Rick's Drive In and Out,4,15,,Cheap,
Cha Cha Matcha,4.5,10,,Not Defined,
Cafe Brentwood,4,22,"American, Cafe",Medium,
Jaragua,4.5,16,"Latin, Central American",Cheap,
Caprese Restaurant Chatsworth,4.5,13,Fusion,Medium,
Okumura Restaurant,4.5,13,"Japanese, Asian",Medium,
Ipoh Kopitiam,5,5,"Asian, Singaporean",Not Defined,
Teishokuya of Tokyo,4,24,"Japanese, Asian",Medium,
Thai Me Upp,4,18,"Asian, Thai",Medium,
Taihei Restaurant,4.5,15,"Japanese, Sushi",Medium,
Murakami Sushi,4.5,14,"Japanese, Sushi",Medium,
Jeni's Splendid Ice Creams,4.5,10,American,Cheap,
Garden Cafe,4,21,International,Medium,
Star Noodle Express,4,24,"Asian, Thai",Cheap,
Pinche Tacos,4.5,18,"Mexican, Spanish",Cheap,
Sam Woo Barbeque,4,25,"Asian, Chinese",Cheap,
Ramayani Westwood,4,33,"Asian, Indonesian",Medium,
San Francisco Saloon,4,19,"Bar, Pub",Medium,
Simon's Cafe,4.5,18,"Moroccan, Middle Eastern",Medium,
FIVE on the Hill,5,5,,Not Defined,
101 Noodle Express,4,27,"Chinese, Asian",Cheap,
Happy Days,5,9,Cafe,Not Defined,
Viviane,4.5,62,"Healthy, American",Medium,
La Vie,4.5,19,French,Medium,
Luminarias Restaurant & Special Events,3.5,45,"American, Latin",Medium,
Pascal Patisserie and Cafe,5,7,Cafe,Medium,
Golden Hen,5,10,Chinese,Cheap,
Un Solo Sol,4.5,16,"Latin, International",Medium,
Dos Burritos,4.5,11,Mexican,Not Defined,
Baja Bud's,4.5,19,Mexican,Medium,
Tamashii Ramen House,4.5,13,Japanese,Cheap,
PSY Street Kitchen,4.5,10,"Fast Food, Healthy",Medium,
Kassi Club,5,7,Mediterranean,Medium,
The Sushi House,4.5,15,"Japanese, Sushi",Medium,
Wat Dong Moon Lek Noodle,5,10,Asian,Medium,
Sweet Fish Sushi Bar,4.5,21,"Japanese, Sushi",Medium,
Minori Restaurant,4.5,14,"Japanese, Sushi",Medium,
Feng Mao Mutton Kabab,5,9,"Chinese, Asian",Medium,
Cava Mezze Grill,4.5,14,"Mediterranean, Middle Eastern",Cheap,
The Good Pizza,4.5,22,"Italian, Pizza",Medium,
Taiko,4,19,"Japanese, Sushi",Medium,
Cj's Coffee Shop,4.5,14,Mexican,Medium,
Sugarfish,4.5,35,"Japanese, Seafood",Medium,
Attitude Cafe,5,5,,Not Defined,
Hungry Fox,4,23,"American, Diner",Cheap,
One Poke,4.5,14,,Cheap,
We Olive & Wine Bar,4.5,11,"American, Wine Bar",Medium,
Delicious Food Corner,4.5,10,Asian,Not Defined,
Dolan_ Uyghur Cuisine,5,6,"American, Chinese",Medium,
Saj Bakery,4.5,16,"Lebanese, Pizza",Cheap,
Tsubaki,4.5,9,Japanese,Medium,
Galanga Take Two,4.5,13,"Asian, Thai",Medium,
Comfort Dining Room,3.5,31,,Medium,
Bazille,4.5,10,American,Medium,
Talesai,4.5,13,"Asian, Thai",Medium,
Tamon,4,21,"Japanese, Asian",Medium,
Villa Terraza Restaurant,4.5,11,Italian,Medium,
The Crabby Crab,4,23,Seafood,Medium,
Tofu Ya,4,23,"Asian, Korean",Cheap,
Presto Pasta Granda Hills,4.5,14,"Italian, Pizza",Cheap,
Applebee's,4,25,"American, Bar",Medium,
Qwench Juice Bar,5,9,Healthy,Cheap,
Ramen Champ,4.5,12,"Chinese, Japanese",Medium,
Qdoba Mexican Grill,4,25,"Mexican, Southwestern",Cheap,
Fortune House Restaurant,4.5,12,"Asian, Thai",Medium,
Venice Cucina,3.5,58,Italian,Medium,
Golden Hunan,4.5,15,Chinese,Cheap,
Antigua Bread Bakery Cafe,4.5,12,,Cheap,
The Fountain Bar,4.5,10,"American, Bar",Medium,
Twin Dragon,4,34,"Chinese, Asian",Medium,
Lakeside Cafe,3.5,71,American,Medium,
First Szechuan Wok,4,23,"Chinese, Asian",Cheap,
redwood bar and grill,4,37,"American, Bar",Medium,
Tocaya Downtown Los Angeles,4.5,7,Mexican,Medium,
Lotus Vegan Thai Restaurant,4.5,13,Thai,Medium,
Lennys Smokehouse,4,18,Barbecue,Medium,
Avalon Hollywood,4,19,,Medium,
Myke's Cafe,4.5,13,"Mexican, American",Medium,
Kura Sushi,4,29,"Japanese, Sushi",Medium,
Shanghai Restaurant,4,19,"Chinese, Asian",Medium,
Lemon Poppy Kitchen,4,17,"American, Contemporary",Medium,
Hamburger Habit Wla,4,17,"American, Fast Food",Cheap,
Sal's Italian Restaurant,4.5,10,Italian,Not Defined,
Sustainabowl,4.5,7,"Brazilian, Seafood",Medium,
Belgium Waffle Haus Inc.,4,15,Cafe,Not Defined,
Mix & Match Burger,4.5,9,American,Cheap,
Uovo,4,11,,Not Defined,
Little Izakaya,5,12,"Japanese, Sushi",Not Defined,
The Main Course,4,15,"Eastern European, American",Medium,
Chili's Grill & Bar,4,29,"American, Mexican",Medium,
Broken Shaker,4,29,"Bar, American",Medium,
Mixt,4.5,11,"American, Healthy",Medium,
Reddi Chick,4.5,12,"American, Seafood",Cheap,
Almaza Fine Mediterranean Cuisine,4,20,"Lebanese, Mediterranean",Medium,
Eagle Rock Brewery Public House,4.5,11,"Bar, Pub",Medium,
Lucianos Ristorante,4.5,15,"Italian, Pizza",Medium,
Fortune Gourmet Kitchen,4,16,"Chinese, Asian",Medium,
Gaby's Mediterranean,4,38,"Middle Eastern, Greek",Medium,
Qwench,4.5,10,Healthy,Cheap,
Rakkan,4.5,8,,Medium,
Northern Cafe,4,15,"Chinese, Asian",Medium,
Juicy Ladies,4.5,8,"International, Healthy",Medium,
Mulberry Street Pizzeria,4.5,11,Pizza,Medium,
Toast Cafe,4.5,14,"Cafe, Mediterranean",Medium,
Szechuan Place,4,11,Chinese,Medium,
Sushi Park,5,33,"Japanese, Sushi",High,
Schnitzly,4.5,11,"Israeli, Fast Food",Cheap,
Sam Woo Barbecue Restaurant,4,25,"Asian, Chinese",Medium,
Tokyo Wako,3.5,61,"Japanese, Sushi",Medium,
Maharaja Cuisine of India,4.5,9,,Medium,
Burgers Never Say Die,4.5,11,Fast Food,Medium,
Chengdu Taste,3.5,42,"Chinese, Asian",Medium,
Barney's Gourmet Hamburgers,4.5,18,Fast Food,Cheap,
The Burrow,5,6,American,Medium,
Asparagus Pizza,4,18,"Pizza, Italian",Cheap,
Baba Sweets,4.5,14,,Cheap,
Wacky Wok,4,27,"Chinese, Asian",Cheap,
Biergarten,4.5,11,"Bar, Korean",Medium,
Clark Street Bread,4.5,8,,Not Defined,
Noree Thai on Beverly,5,6,,Not Defined,
Marie Callender's Restaurant & Bakery,3.5,35,American,Medium,
Natalie Peruvian Seafood Restaurant,4,23,"Peruvian, Latin",Medium,
Amuse Restaurant,4.5,7,International,Not Defined,
Wally's,4,228,"American, Wine Bar",Medium,
Pickwick's Pub,4.5,11,"Bar, British",Medium,
It's Boba Time,4.5,10,,Cheap,
Hamjipark,4.5,17,"Barbecue, Korean",Medium,
Hurry Curry Indian food,4,26,Indian,Cheap,
Yokoso Sushi Bar,3.5,30,"Japanese, Sushi",Medium,
Hara Sushi,4,18,"Japanese, Sushi",Medium,
Mama M Sushi,4.5,14,"Japanese, Sushi",Medium,
Sprinkles,4.5,6,American,Not Defined,
Lola's Baja Tacos,5,8,Seafood,Medium,
Amante Restaurant,4.5,12,"Italian, American",Medium,
Te Amo Pizza,5,9,"Pizza, Italian",Not Defined,
Yumeya Ramen,4.5,10,"Asian, Korean",Medium,
Tandoor A India Restaurant,4,29,Indian,Medium,
Z's Crazy Good,4.5,12,Mexican,Medium,
Puesta del Sol,4.5,14,"Mexican, Bar",Not Defined,
Mariscos Quatro Vientos,5,8,"Seafood, Peruvian",Cheap,
NoHo Diner,4,15,Diner,Cheap,
D's Dubai Sauce,5,6,"Mediterranean, Grill",Cheap,
Stuff I Eat,4.5,43,American,Medium,
LA Fonda Antioquena,4,32,"Latin, Colombian",Medium,
Fuji Buffet & Grill,4,24,"Chinese, Japanese",Medium,
Aroma,4.5,26,"Italian, Pizza",Medium,
Dan Sungsa,4,14,"Asian, Korean",Medium,
Bill's Hamburgers,4.5,10,,Cheap,
Chennai Tiffins,4.5,9,Indian,Medium,
Bike Shed Moto Co.,5,4,"American, Bar",Not Defined,
Suriya Thai Restaurant,4,20,"Asian, Thai",Cheap,
Westwood Thai Cafe,4,17,"Asian, Thai",Medium,
The Den on Sunset,4,53,"Bar, American",Medium,
Afuri,4.5,5,"Japanese, Asian",Not Defined,
Fishbone Seafood,5,9,Seafood,Medium,
Red Robin Gourmet Burgers,4,27,American,Medium,
Daikokkuya,4.5,12,Japanese,Medium,
Izakaya Honda Ya,4,17,"Japanese, Asian",Medium,
Pizza Mayven,4.5,10,"Pizza, Mexican",Medium,
Shiki By Tanaka,4.5,21,"Japanese, Sushi",Medium,
Unwind,4.5,10,,Medium,
Bollywood Grill,5,5,Indian,Not Defined,
Trimana,4.5,10,,Cheap,
Maria's Mexican Restaurant,4.5,9,Mexican,Cheap,
Mazar Mediterranean,4.5,12,"Lebanese, Middle Eastern",Medium,
Yellow House Cafe,4.5,9,"Asian, Korean",Medium,
Preston's,4,13,American,Medium,
Courtyard Cafe,5,10,American,Cheap,
Purgatory Pizza,5,7,Italian,Not Defined,
King of New York Pizzeria Pub,4.5,12,Italian,Cheap,
Feu Pho Kitchen,4.5,11,Vietnamese,Medium,
Der Wolfskopf,4,20,"German, Bar",Medium,
Paoli's Pizzeria and Piano Bar,4,29,"Italian, Bar",Medium,
Starfish Sushi,4.5,12,"Sushi, Asian",Medium,
Los Feliz Cafe,4,12,"Cafe, American",Cheap,
Kinjiro,5,8,Japanese,High,
Modan,4,14,Japanese,Not Defined,
Ocha Classic,4,14,"Asian, Thai",Cheap,
The Cheese Store of Beverly Hills,5,89,,Medium,
Panini Kabob Grill - Century City,4,13,"Middle Eastern, Mediterranean",Medium,
Home Girl Cafe & Bakery,5,9,"American, Cafe",Cheap,
Barragans Mexican Restaurant,4,18,Mexican,Medium,
Jumpin' Java Kitchen,4,26,American,Medium,
El Cartel,5,7,Diner,Cheap,
Sassafras Saloon,4,14,,Medium,
Acabar,4.5,21,,Medium,
Twist - Renaissance Hollywood Hotel,4,35,American,High,
Milkfarm,5,6,,Medium,
West Hills Pizza Company,4.5,13,"Italian, Pizza",Cheap,
Tomato Pie Pizza Joint,4.5,10,Pizza,Cheap,
Bon Vivant,4,22,International,Medium,
Rubio's Coastal Grill,4.5,9,Mexican,Medium,
The Bike Brewery,4.5,11,,Medium,
Cafe Dahab,4.5,10,Middle Eastern,Medium,
Kabosu,4.5,11,"Sushi, Japanese",Medium,
Robin Hood British Pub,4,32,"Bar, British",Medium,
Buko Restaurant,4.5,12,"Japanese, Asian",Not Defined,
Big Al's Pizzeria,4.5,10,Pizza,Medium,
Kimukatsu,4,16,"Japanese, Asian",Medium,
Yum Yum Donuts,4.5,10,Cafe,Not Defined,
Buffalo Wild Wings Sherman Oaks,4,20,"Bar, Pub",Medium,
El Nopal,4,25,Mexican,Medium,
Boba Time,5,7,,Cheap,
Zencu Sushi and Grill,4,22,"Japanese, Sushi",Medium,
Shekarchi Bar & Grill,5,5,"Mediterranean, Middle Eastern",Medium,
Barone's Famous Italian Restaurant,3.5,58,"Italian, Pizza",Medium,
Tocaya - Beverly Center,5,5,Mexican,Not Defined,
Pinches Tacos,4.5,6,Mexican,Not Defined,
Chef Tony,5,4,Chinese,Not Defined,
The HoneyBaked Ham Company,5,9,,Not Defined,
Duff's Cakemix,4.5,13,,Medium,
Lenny's Casita,4.5,5,Mexican,Not Defined,
Kues,5,6,Asian,Cheap,
Kay 'n Dave's Cantina,4,29,"Mexican, Southwestern",Medium,
The Roof Garden at The Peninsula Beverly Hills,4.5,177,"American, Contemporary",High,
Sushi Eyaki,4.5,16,"Japanese, Sushi",Not Defined,
Cos & Pi,4.5,10,American,Medium,
Q,4.5,10,"Sushi, Seafood",Not Defined,
California Fresh,4,14,,Cheap,
The Village,4,24,"Bar, Spanish",Medium,
Salata,4.5,10,,Not Defined,
Cinco,4,18,"Mexican, Bar",Medium,
Callender's Grill,4,17,American,Medium,
Sunset Trocadero Lounge,4.5,28,"Bar, Pub",Medium,
Wahoo's Fish Taco,4,29,"Mexican, Seafood",Cheap,
Sushi 101 Japanese Cuisine,4.5,13,"Japanese, Sushi",Medium,
Mediterranean Bistro,4.5,13,"Mediterranean, Middle Eastern",Medium,
Yanagi Sushi,4.5,9,"Sushi, Japanese",Medium,
Electric Karma,3.5,56,Indian,Medium,
Elbow Room,5,5,,Not Defined,
The Baker Cafe,4.5,14,Cafe,Medium,
Viva Fresh Mexican Grill,4,17,Mexican,Cheap,
The Capri Italian Restaurant,4,31,"Italian, Pizza",Medium,
Delta Sky Club,4.5,6,American,Not Defined,
Honeymee,4,13,Healthy,Cheap,
Petrillo's Pizza,4,78,"Italian, Pizza",Medium,
The Back Door Bakery & Cafe,4.5,11,Cafe,Medium,
Leonor's Vegetarian Mexican Restaurant,4,24,"Healthy, Mexican",Cheap,
Wetzel's Pretzels,4,14,Fast Food,Cheap,
Oba Sushi Izakaya,4,21,Sushi,Medium,
MOD Pizza,4.5,10,Pizza,Cheap,
Lieder's Pico,5,9,Israeli,Not Defined,
FIN Asian Tapas Bar,4,10,"Sushi, Japanese",Medium,
La Poubelle,3.5,70,"French, European",Medium,
Jjukuu Jjukku,4,10,"Asian, Korean",Medium,
Nori Sushi,4,20,"Japanese, Sushi",Medium,
Ondal,5,7,"Seafood, Asian",Medium,
Sorrento's Pizza House,4.5,28,"Italian, Pizza",Medium,
Pollo a la Brasa- Peruvian Wood Rotisserie Chicken,4.5,17,"Peruvian, American",Cheap,
Mayflower Seafood Restaurant,3.5,28,"Chinese, Asian",Medium,
The Win-dow at American Beauty,5,5,,Cheap,
7-Eleven,4.5,7,,Not Defined,
Spice Affair Century City,4.5,6,"Indian, Arabic",Cheap,
Plancha Tacos,4,13,Mexican,Cheap,
Ospi Venice,4,12,,High,
Poquito Mas,4.5,11,Mexican,Medium,
Savoca: A Californian Trattoria,4,7,,Medium,
Izakaya Gazen,4,13,Japanese,Medium,
Taqueria el Zarape,4.5,7,,Not Defined,
Pecos Bill's Bar-B-Q,4.5,30,"Barbecue, American",Cheap,
Bella Roma SPQR,4.5,10,Italian,Not Defined,
Antequera De Oaxaca,4.5,9,,Cheap,
Hotville Chicken,5,5,American,Medium,
Baja Fresh Mexican Grill,4.5,9,Mexican,Cheap,
Water Lily Cafe,4,21,"Cafe, International",Medium,
Outdoor Grill,4,20,"Barbecue, American",Medium,
India Sweets and Spices,4.5,15,Indian,Cheap,
Pagoda Inn,4,14,"Chinese, Asian",Medium,
Marina Restaurant,4,16,,Medium,
La Maria Restaurant,4,17,"Latin, Colombian",Cheap,
Spread Mediterranean Kitchen,4.5,12,"Mediterranean, Middle Eastern",Medium,
Atlacatl Restaurant,4,19,"Central American, Latin",Medium,
Mediterranean Delight,5,6,Greek,Not Defined,
Genovese's Pizza,4,15,"Pizza, Italian",Medium,
Tacos Mexico,4,16,"Mexican, Spanish",Cheap,
Sushi Beluga,5,5,,Not Defined,
Thai Fusion Bistro,4.5,13,"Mexican, American",Medium,
Pizza World,4,13,"Pizza, Italian",Cheap,
Krua Thai,4.5,15,"Asian, Thai",Not Defined,
Bon Vivant Market & Cafe,4,15,"Bar, Pub",Medium,
Bob's Big Boy,3.5,42,American,Cheap,
El Huarachito,5,9,Mexican,Not Defined,
Chao Krung Thai Restaurant,4,31,"Asian, Thai",Medium,
Joon Shabu Shabu,4.5,15,"Japanese, Asian",Medium,
Tamales Liliana,5,8,,Cheap,
Hook'd,4,9,Seafood,Medium,
Electric Lotus,4,38,"Indian, Asian",Medium,
Nat's West,4.5,13,American,Medium,
Kim Chuy Restaurant,4,17,"Chinese, Asian",Cheap,
BROKEN MOUTH | Lee's Homestyle,5,5,"Japanese, Filipino",Cheap,
Valley India Cafe,4.5,10,Indian,Not Defined,
Fruit Gallery,4.5,10,,Not Defined,
Gordon Biersch Brewery Restaurant,4,218,"American, Bar",Medium,
Vees Cafe,4.5,10,American,Medium,
Hui Tou Xiang,4.5,8,Chinese,Cheap,
Sunset Grill Hollywood,4,14,"American, European",Cheap,
Izakaya Akatora,4.5,10,"Japanese, Sushi",Medium,
Ssam Korean BBQ,4.5,8,"Asian, Korean",Medium,
Tacos Reyes,4.5,11,"Mexican, Spanish",Cheap,
Jack in the Box,4,12,,Cheap,
Mocafe,5,8,,Medium,
1739 Public House,4,28,"Bar, Pub",Medium,
Jollibee Restaurant,4.5,10,"Filipino, Asian",Not Defined,
Harlowe,4,13,"American, Bar",Medium,
Riviera 31,4,24,"American, Pub",Medium,
The Fix Burger,4.5,12,American,Medium,
Garden Wok,5,8,Chinese,Medium,
EagleRock Green Dragon,4,14,"Chinese, Asian",Medium,
Antonio's,4,28,"Mexican, Latin",Medium,
Latin Fusion Kitchen,4.5,8,,Medium,
El Torito,3.5,33,Mexican,Medium,
Bluestone Lane,4.5,6,,Medium,
Mamita Peruvian Restaurant,4,24,"Peruvian, Latin",Medium,
Choiganei Restaurant,4.5,11,"Asian, Korean",Not Defined,
Streets of India Cafe,4,20,Indian,Medium,
Valerie Confections,4,14,,Medium,
Poke Me,4.5,7,"Hawaiian, Asian",Cheap,
Bar Bandini,5,5,,Not Defined,
Bristol Cafe in Bristol Farms,4.5,11,American,Cheap,
Spicy City,4.5,9,Chinese,Medium,
Amir's Falafel,4.5,16,"Middle Eastern, Israeli",Cheap,
Madame Monsieur,4.5,7,French,Not Defined,
El Toreo,4,26,Mexican,Cheap,
Thai Purple,4,29,"Asian, Thai",Medium,
Zen Mei Bristo,4.5,10,Chinese,Cheap,
Mendocino Farms,4.5,6,American,Medium,
Don Francisco's Coffee,4.5,8,"Caribbean, Cuban",Cheap,
Quiadaiyn Restaurant,4.5,7,,Medium,
LOCALA Kitchen + Bar,5,5,American,Medium,
Red Ginger Sushi,4.5,12,"Sushi, Asian",Medium,
Pho NOHO,4.5,7,,Not Defined,
Chunju Han-il Kwan,4.5,12,"Asian, Korean",Medium,
Le Petit Jardin,4.5,14,"French, International",Medium,
Breakroom Cafe,4.5,9,,Cheap,
Danielle's Wood Fired Pizza,4.5,11,Pizza,Cheap,
Better Than Sex - A Dessert Restaurant Los Angeles,5,4,American,Medium,
La Bocca Felice,5,4,,Not Defined,
Mahan Indian Restaurant,4,24,"Indian, Asian",Medium,
Shik Do Rak,4,11,"Asian, Korean",Medium,
Armando's,4.5,9,,Medium,
Belcampo,4.5,9,American,Medium,
Powerplant superfood cafe,5,7,Fusion,Not Defined,
Pa Ord Noodle Hollywood,4,12,"Asian, Thai",Cheap,
Community,4.5,12,American,Not Defined,
Matsumoto,4.5,11,"Japanese, Sushi",High,
The Pizza Press,4.5,8,"American, Pizza",Cheap,
Millie's Restaurant & Bakery,4,10,American,Medium,
Pioneer Cafe,4,32,"American, Cafe",Cheap,
The Highland Cafe,4.5,11,Cafe,Medium,
Kaiju Sushi,4.5,9,"Sushi, Seafood",Medium,
Back House,4,16,"Japanese, Sushi",Medium,
Ronald Reagan UCLA Medical Center - Cafeteria,4.5,9,Cafe,Not Defined,
Nixo Patio Lounge,4.5,8,,Not Defined,
Yorkshire Grill,4,19,American,Not Defined,
Wong Java House,4.5,11,"Asian, Indonesian",Medium,
Astro Family Restaurant,3.5,22,"American, Diner",Medium,
Tropicana Pool & Cafe,4,8,American,Medium,
Lupita's Mexican Restaurant,4.5,9,Mexican,Medium,
The Juice Parlor,5,6,,Cheap,
Gulp,4.5,7,"American, Asian",Not Defined,
Cafe Solar,4.5,7,American,Not Defined,
Ventanas Restaurant & Bar,4,46,American,Medium,
Chef Kang Food Rehab,4.5,9,"Chinese, Japanese",Medium,
San Manuel Club,4.5,12,"American, Bar",Medium,
Giamela's Submarine Sandwiches,4.5,10,Italian,Not Defined,
EuroAsia Restaurant,4.5,10,"Russian, Eastern European",Medium,
Tacos Tu Madre,4,13,Mexican,Cheap,
Vittorio Ristorante Italiano,4,16,"Italian, Pizza",Medium,
Ponsonby Road Cafe,5,4,"Italian, Japanese",Medium,
El Caserio Silver Lake,4,25,"Latin, Spanish",Medium,
Chung Ki Wa,4.5,13,"Asian, Korean",Medium,
Premier Restaurant and Bar,5,9,"International, Fusion",High,
Konbi,4.5,11,,Medium,
Sam Woo Bar B Que Restaurant,4,17,"Chinese, Asian",Medium,
Nashville Hot Chicken,5,4,American,Cheap,
Hedley's,4,16,American,Medium,
Kazoku Sushi,5,5,"Japanese, Sushi",Not Defined,
Sabores Oaxaquenos,4.5,6,Mexican,Not Defined,
R101 Ramen,4,12,Japanese,Medium,
Moku Japanese Cuisine Sushi,4,17,"Japanese, Sushi",Medium,
Lusy's,4.5,10,"Mediterranean, Middle Eastern",Medium,
Bang Na Thai Fusion,4.5,9,"Asian, Thai",Medium,
Canton City Restaurant,4.5,10,Chinese,Cheap,
Black Bear Diner,4,14,American,Medium,
